,Time Stamp,temp,feelslike,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
20,2020-04-23 20:00:00,47.1,44.0,42.59,22.059733492040323,6.4,152.0,1015.0,21.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,4929.2
21,2020-04-23 21:00:00,47.1,44.8,41.41,21.956463369588448,5.0,134.0,1014.7,76.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,4905.7
22,2020-04-23 22:00:00,45.4,45.4,54.39,21.83934411061933,2.4,71.0,1014.7,62.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,4761.7
23,2020-04-23 23:00:00,44.1,41.9,72.5,21.72371800342025,4.1,110.0,1014.0,63.1,8.0,"Rain, Partially cloudy",EDT,N.Y.C.,61761,4573.2
0,2020-04-24 00:00:00,43.7,39.4,74.96,21.614147443571817,7.2,125.0,1014.0,88.1,6.8,"Rain, Partially cloudy",EDT,N.Y.C.,61761,4332.0
1,2020-04-24 01:00:00,42.2,38.5,91.35,21.54238617280287,5.8,67.29166666666667,1012.6,50.0,3.7,"Rain, Partially cloudy",EDT,N.Y.C.,61761,4146.7
2,2020-04-24 02:00:00,42.5,36.3,90.08,21.50543279285734,11.2,51.0,1010.7,94.7,3.8,"Rain, Overcast",EDT,N.Y.C.,61761,4017.7
3,2020-04-24 03:00:00,43.2,37.2,91.08,21.473216323090835,10.8,51.0,1009.7,99.0,3.3,"Rain, Overcast",EDT,N.Y.C.,61761,3930.9
4,2020-04-24 04:00:00,43.2,37.3,91.08,21.44706433826737,10.7,45.0,1008.6,100.0,3.8,"Rain, Overcast",EDT,N.Y.C.,61761,3879.8
5,2020-04-24 05:00:00,43.2,36.5,92.0,21.42730336218502,13.0,51.0,1008.2,100.0,3.4,"Rain, Overcast",EDT,N.Y.C.,61761,3909.5
6,2020-04-24 06:00:00,43.3,36.7,92.16,21.413957356371675,13.0,51.0,1006.9,100.0,6.0,"Rain, Overcast",EDT,N.Y.C.,61761,4062.6
7,2020-04-24 07:00:00,43.3,36.8,92.16,18.3,12.5,43.0,1006.7,100.0,7.6,Overcast,EDT,N.Y.C.,61761,4236.1
8,2020-04-24 08:00:00,44.1,38.6,94.81,19.9,10.4,45.0,1006.0,100.0,1.9,"Rain, Overcast",EDT,N.Y.C.,61761,4453.3
9,2020-04-24 09:00:00,45.2,39.5,94.65,23.0,11.7,35.0,1005.9,100.0,2.7,"Rain, Overcast",EDT,N.Y.C.,61761,4710.0
10,2020-04-24 10:00:00,45.9,39.6,92.34,23.0,14.4,58.0,1005.7,99.0,2.0,"Rain, Overcast",EDT,N.Y.C.,61761,4904.3
11,2020-04-24 11:00:00,46.3,41.5,92.94,27.7,10.1,38.0,1004.8,100.0,5.0,"Rain, Overcast",EDT,N.Y.C.,61761,4977.5
12,2020-04-24 12:00:00,47.0,40.6,89.89,25.3,15.9,58.0,1005.1,98.4,8.6,"Rain, Overcast",EDT,N.Y.C.,61761,5051.3
13,2020-04-24 13:00:00,47.4,42.5,91.06,23.0,11.2,41.0,1005.3,99.0,7.6,Overcast,EDT,N.Y.C.,61761,5111.2
14,2020-04-24 14:00:00,47.8,43.4,88.5,16.1,9.8,16.0,1005.3,100.0,7.4,"Rain, Overcast",EDT,N.Y.C.,61761,5053.8
15,2020-04-24 15:00:00,48.7,44.1,86.09,16.1,11.0,18.0,1006.0,93.9,9.9,Overcast,EDT,N.Y.C.,61761,5001.1
16,2020-04-24 16:00:00,48.7,44.9,87.92,21.639999999999997,8.7,18.0,1006.5,93.9,6.9,Overcast,EDT,N.Y.C.,61761,4989.8
17,2020-04-24 17:00:00,48.4,44.9,93.36,20.428,7.7,1.0,1007.0,78.0,2.9,"Rain, Partially cloudy",EDT,N.Y.C.,61761,5005.7
18,2020-04-24 18:00:00,48.6,44.3,90.14,19.4536,10.0,356.0,1007.7,82.7,8.4,Partially cloudy,EDT,N.Y.C.,61761,4981.9
19,2020-04-24 19:00:00,48.5,44.5,88.05,18.74432,9.3,16.0,1008.3,56.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,4939.5
20,2020-04-24 20:00:00,49.1,46.5,84.86,18.927653333333335,6.1,31.0,1009.5,93.1,9.9,Overcast,EDT,N.Y.C.,61761,4929.2
21,2020-04-24 21:00:00,48.3,45.9,85.04,19.39892888888889,5.4,28.0,1010.2,83.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,4869.6
22,2020-04-24 22:00:00,47.4,47.4,84.73,19.02541703703704,2.3,353.0,1011.5,17.0,9.9,Clear,EDT,N.Y.C.,61761,4764.9
23,2020-04-24 23:00:00,47.3,47.3,85.19,18.964274179894183,1.3,341.0,1011.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,4576.4
0,2020-04-25 00:00:00,46.9,46.9,85.78,18.894370491307637,1.7,346.0,1012.3,12.0,9.9,Clear,EDT,N.Y.C.,61761,4345.8
1,2020-04-25 01:00:00,46.4,46.4,85.7,18.563830491307634,0.0,0.0,1012.9,6.9,9.9,Clear,EDT,N.Y.C.,61761,4180.5
2,2020-04-25 02:00:00,45.0,45.0,86.93,18.494091232048376,0.0,0.0,1013.2,17.2,9.9,Clear,EDT,N.Y.C.,61761,4026.8
3,2020-04-25 03:00:00,45.1,45.1,86.07,18.393553714621653,0.0,0.0,1013.2,17.2,9.9,Clear,EDT,N.Y.C.,61761,3918.2
4,2020-04-25 04:00:00,44.5,44.5,87.93,18.323346678797723,0.5,333.0,1013.8,12.0,9.6,Clear,EDT,N.Y.C.,61761,3854.0
5,2020-04-25 05:00:00,44.1,44.1,87.71,18.252132512009226,0.0,0.0,1014.6,14.1,9.5,Clear,EDT,N.Y.C.,61761,3841.5
6,2020-04-25 06:00:00,44.1,53.60526315789473,86.89,18.180772736531626,0.0,0.0,1015.3,20.3,9.4,Partially cloudy,EDT,N.Y.C.,61761,3885.0
7,2020-04-25 07:00:00,45.4,53.820263157894736,86.98,18.138210763778734,0.5,2.0,1016.1,38.8,9.6,Partially cloudy,EDT,N.Y.C.,61761,3942.6
8,2020-04-25 08:00:00,48.4,53.84407268170426,82.89,18.098668489526553,0.0,0.0,1017.0,22.2,9.6,Partially cloudy,EDT,N.Y.C.,61761,4009.9
9,2020-04-25 09:00:00,50.4,53.96679995443153,72.37,18.065903464515984,0.8,20.0,1017.5,38.8,9.6,Partially cloudy,EDT,N.Y.C.,61761,4132.4
10,2020-04-25 10:00:00,54.4,54.00158256312718,58.39,18.037298662929125,1.3,0.0,1017.6,60.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,4206.3
11,2020-04-25 11:00:00,57.8,54.02658256312719,59.87,18.013428235253556,3.4,310.0,1017.9,17.0,9.9,Clear,EDT,N.Y.C.,61761,4277.5
12,2020-04-25 12:00:00,47.92,50.19645640781796,51.0,17.99483440177822,5.1,30.0,1017.6,13.1,9.9,Clear,EDT,N.Y.C.,61761,4320.2
13,2020-04-25 13:00:00,48.212,50.71610204859976,47.42,17.978903694889272,4.3,70.0,1018.0,53.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,4339.2
14,2020-04-25 14:00:00,48.5232,51.27771225345974,48.06,17.96559649548513,8.1,152.0,1018.0,92.6,9.9,Overcast,EDT,N.Y.C.,61761,4316.7
15,2020-04-25 15:00:00,48.92551999999999,51.955483478805704,43.98,17.2,8.0,152.0,1017.9,82.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,4296.5
16,2020-04-25 16:00:00,49.408072000000004,52.741031826686275,35.91,19.07527628274062,8.7,141.0,1017.3,17.0,9.9,Clear,EDT,N.Y.C.,61761,4330.3
17,2020-04-25 17:00:00,49.9388792,52.654608693565436,36.29,19.52860098862666,7.8,155.0,1017.0,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,4353.6
18,2020-04-25 18:00:00,59.0,59.0,26.87,20.0,12.0,145.0,1017.6,21.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,4429.2
19,2020-04-25 19:00:00,55.1,55.1,29.03,21.355789480571033,9.6,168.0,1017.8,21.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,4531.7
20,2020-04-25 20:00:00,53.2,53.2,28.84,16.1,5.8,168.0,1018.1,21.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,4649.9
21,2020-04-25 21:00:00,52.1,52.1,32.75,18.3,10.0,157.0,1018.7,35.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,4660.5
22,2020-04-25 22:00:00,51.3,51.3,44.1,25.175722343784436,5.7,152.0,1019.0,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4555.3
23,2020-04-25 23:00:00,50.3,50.3,59.22,25.459393701739675,8.7,148.0,1018.6,36.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4413.6
0,2020-04-26 00:00:00,50.3,50.3,64.83,25.439393701739675,2.1,66.0,1018.7,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4234.0
1,2020-04-26 01:00:00,50.0,50.0,65.95,25.711633983150918,1.8,50.0,1018.5,29.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,4066.6
2,2020-04-26 02:00:00,50.7,50.7,65.17,26.14288398315092,5.9,107.0,1018.1,95.7,9.9,Overcast,EDT,N.Y.C.,61761,3899.4
3,2020-04-26 03:00:00,48.8,45.5,75.17,26.313472218445035,7.7,52.0,1017.1,90.2,9.9,Overcast,EDT,N.Y.C.,61761,3808.3
4,2020-04-26 04:00:00,49.0,47.8,74.24,25.942598754901454,3.8,36.0,1016.2,80.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,3743.9
5,2020-04-26 05:00:00,49.0,45.3,72.22,25.96944348007711,8.7,92.0,1016.2,100.0,9.9,Overcast,EDT,N.Y.C.,61761,3732.5
6,2020-04-26 06:00:00,48.5,44.7,73.0,25.535791179985548,8.6,68.0,1015.8,100.0,9.9,Overcast,EDT,N.Y.C.,61761,3774.0
7,2020-04-26 07:00:00,49.0,45.2,66.43,25.526536295608423,9.0,60.0,1015.2,90.2,9.9,Overcast,EDT,N.Y.C.,61761,3823.2
8,2020-04-26 08:00:00,49.0,45.6,63.48,25.494096943632503,7.9,98.0,1015.3,84.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,3926.8
9,2020-04-26 09:00:00,47.9,44.2,68.0,25.450971929168688,8.1,64.0,1014.3,83.1,9.9,"Rain, Partially cloudy",EDT,N.Y.C.,61761,4067.1
10,2020-04-26 10:00:00,49.2,44.0,67.34,18.3,13.5,52.0,1013.1,84.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,4228.3
11,2020-04-26 11:00:00,49.3,43.6,67.92,28.9,15.4,60.0,1012.4,89.2,9.0,Partially cloudy,EDT,N.Y.C.,61761,4380.6
12,2020-04-26 12:00:00,47.6,42.1,81.41,23.0,13.0,53.0,1011.8,98.4,7.0,Overcast,EDT,N.Y.C.,61761,4512.2
13,2020-04-26 13:00:00,48.1,41.3,85.69,24.2,18.7,48.0,1010.8,57.0,4.4,"Rain, Partially cloudy",EDT,N.Y.C.,61761,4586.1
14,2020-04-26 14:00:00,47.1,39.7,89.43,33.7,20.8,56.0,1009.4,97.2,3.1,"Rain, Overcast",EDT,N.Y.C.,61761,4663.4
15,2020-04-26 15:00:00,46.6,38.4,91.29,36.7,24.0,57.0,1008.3,99.0,4.1,"Rain, Overcast",EDT,N.Y.C.,61761,4691.3
16,2020-04-26 16:00:00,46.5,38.6,91.79,37.9,21.9,59.0,1007.7,97.5,3.4,"Rain, Overcast",EDT,N.Y.C.,61761,4720.0
17,2020-04-26 17:00:00,46.5,40.6,91.0,29.3,13.3,40.0,1006.9,99.0,3.0,"Rain, Overcast",EDT,N.Y.C.,61761,4804.9
18,2020-04-26 18:00:00,47.0,41.1,91.81,23.5,14.1,48.0,1006.3,99.0,5.4,"Rain, Overcast",EDT,N.Y.C.,61761,4822.4
19,2020-04-26 19:00:00,47.0,42.0,89.89,19.7,11.2,25.0,1006.8,99.0,3.8,Overcast,EDT,N.Y.C.,61761,4858.5
20,2020-04-26 20:00:00,46.3,41.5,90.99,23.331578947368417,10.0,21.0,1007.0,93.1,3.9,"Rain, Overcast",EDT,N.Y.C.,61761,4880.9
21,2020-04-26 21:00:00,44.7,38.7,91.35,23.0,12.0,32.0,1006.9,93.1,8.9,"Rain, Overcast",EDT,N.Y.C.,61761,4808.8
22,2020-04-26 22:00:00,44.3,38.1,84.88,21.2,12.3,17.0,1008.0,100.0,9.6,Overcast,EDT,N.Y.C.,61761,4676.7
23,2020-04-26 23:00:00,43.5,37.8,86.76,18.5,10.4,18.0,1008.2,100.0,8.4,Overcast,EDT,N.Y.C.,61761,4517.9
0,2020-04-27 00:00:00,43.4,38.1,88.05,21.746578947368423,9.5,6.0,1008.6,98.5,4.5,Overcast,EDT,N.Y.C.,61761,4269.8
1,2020-04-27 01:00:00,42.4,36.4,88.01,17.2,10.4,25.0,1008.9,93.1,8.6,Overcast,EDT,N.Y.C.,61761,4097.0
2,2020-04-27 02:00:00,41.6,36.1,89.3,21.668884711779448,9.1,354.0,1009.0,85.0,8.5,Partially cloudy,EDT,N.Y.C.,61761,3961.6
3,2020-04-27 03:00:00,40.4,35.6,88.66,21.7234301663249,7.0,348.0,1009.3,92.3,9.9,Overcast,EDT,N.Y.C.,61761,3873.1
4,2020-04-27 04:00:00,40.1,33.8,85.73,21.747222446612398,9.9,29.0,1009.3,92.3,9.9,Overcast,EDT,N.Y.C.,61761,3864.2
5,2020-04-27 05:00:00,39.5,32.3,85.01,20.8,12.0,8.0,1009.5,99.0,9.9,Overcast,EDT,N.Y.C.,61761,3872.0
6,2020-04-27 06:00:00,39.5,32.6,86.9,20.8,11.1,344.0,1009.6,89.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4021.0
7,2020-04-27 07:00:00,40.5,34.7,81.75,23.0,9.1,360.0,1010.5,93.1,9.9,Overcast,EDT,N.Y.C.,61761,4218.7
8,2020-04-27 08:00:00,41.4,36.4,80.71,20.8,7.8,350.0,1011.1,94.7,9.9,Overcast,EDT,N.Y.C.,61761,4463.6
9,2020-04-27 09:00:00,41.6,35.1,79.16,18.1,11.2,358.0,1011.7,88.1,9.6,Partially cloudy,EDT,N.Y.C.,61761,4709.8
10,2020-04-27 10:00:00,44.4,38.5,75.49,23.0,11.6,356.0,1011.8,74.2,9.9,,EDT,N.Y.C.,61761,4806.0
11,2020-04-27 11:00:00,45.4,40.6,70.59,22.3,9.4,358.0,1014.6777777777778,88.0,9.9,,EDT,N.Y.C.,61761,4906.3
12,2020-04-27 12:00:00,46.5,41.6,66.11,19.4,10.3,4.0,1015.7877777777779,74.2,9.9,,EDT,N.Y.C.,61761,4990.9
13,2020-04-27 13:00:00,47.2,42.8,64.29,24.2,9.3,360.0,1016.7332323232324,89.5,9.9,,EDT,N.Y.C.,61761,5055.7
14,2020-04-27 14:00:00,48.0,43.6,63.68,18.5,9.8,341.0,1017.5248989898992,67.8,9.9,,EDT,N.Y.C.,61761,4978.7
15,2020-04-27 15:00:00,49.2,42.8,58.51,27.7,18.5,354.0,1018.2095143745145,93.1,9.9,,EDT,N.Y.C.,61761,4944.2
16,2020-04-27 16:00:00,49.2,44.2,57.68,22.9,12.7,30.0,1018.8309429459431,85.0,9.9,,EDT,N.Y.C.,61761,4940.1
17,2020-04-27 17:00:00,48.5,43.6,61.35,28.2,11.5,348.0,1019.1924244274246,68.0,9.9,,EDT,N.Y.C.,61761,4942.7
18,2020-04-27 18:00:00,47.9,42.5,60.44411764705882,20.8,12.9,352.0,1019.4119383163134,68.0,9.9,,EDT,N.Y.C.,61761,4964.4
19,2020-04-27 19:00:00,47.0,42.1,58.421339869281056,23.8,10.6,4.0,1019.5393952384761,57.0,9.9,,EDT,N.Y.C.,61761,4959.5
20,2020-04-27 20:00:00,46.3,40.9,56.36870829033368,17.2,11.6,352.0,1019.5824564057041,65.2,9.9,,EDT,N.Y.C.,61761,4998.0
21,2020-04-27 21:00:00,45.4,40.7,54.533708290333685,24.2,9.1,350.0,1019.5661661754664,48.5,9.9,,EDT,N.Y.C.,61761,4961.9
22,2020-04-27 22:00:00,45.0,40.3,52.79227971890511,24.2,8.8,348.0,1019.5046190281694,60.0,9.9,,EDT,N.Y.C.,61761,4821.7
23,2020-04-27 23:00:00,45.0,40.3,51.173643355268744,20.78,8.8,346.0,1019.42878929353,83.7,9.9,,EDT,N.Y.C.,61761,4598.1
0,2020-04-28 00:00:00,44.3,40.2,50.34042084887487,20.778000000000002,7.2,340.0,1019.3782466427884,65.0,9.9,,EDT,N.Y.C.,61761,4345.7
1,2020-04-28 01:00:00,44.3,40.2,49.85286502098817,20.4758,7.2,338.0,1019.3287077193764,78.8,9.9,,EDT,N.Y.C.,61761,4178.3
2,2020-04-28 02:00:00,44.1,39.3,70.32,20.80338,8.6,340.0,1019.3169387024722,90.6,9.9,Overcast,EDT,N.Y.C.,61761,4024.0
3,2020-04-28 03:00:00,42.6,40.6,72.72,20.463718000000004,3.7,348.0,1018.6,33.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,3949.2
4,2020-04-28 04:00:00,42.4,40.8,73.24,20.090089800000005,3.2,345.0,1019.1,87.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,3893.6
5,2020-04-28 05:00:00,42.4,40.4,73.24,20.021098780000003,3.7,342.0,1019.7,83.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,3919.8
6,2020-04-28 06:00:00,42.4,37.6,72.84,19.945408658,7.9,294.0,1020.0,12.0,9.9,Clear,EDT,N.Y.C.,61761,4014.5
7,2020-04-28 07:00:00,41.9,37.4,75.97,19.892369523800003,6.9,326.0,1020.7,13.9,9.9,Clear,EDT,N.Y.C.,61761,4191.1
8,2020-04-28 08:00:00,44.1,41.9,68.58,19.801268476180006,4.2,338.0,1020.9,17.0,9.9,Clear,EDT,N.Y.C.,61761,4398.0
9,2020-04-28 09:00:00,47.5,44.3,57.77,19.735023523798002,6.7,334.0,1020.6,12.0,9.9,Clear,EDT,N.Y.C.,61761,4568.9
10,2020-04-28 10:00:00,50.3,50.3,48.71,19.699516896177805,6.9,332.0,1020.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,4646.5
11,2020-04-28 11:00:00,53.9,53.9,41.06,17.2,11.1,318.0,1020.5,31.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,4693.7
12,2020-04-28 12:00:00,57.6,57.6,35.57,19.636464268883984,6.2,340.0,1020.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,4713.3
13,2020-04-28 13:00:00,59.1,59.1,32.02,23.0,5.8,314.0,1019.3,10.5,9.9,Clear,EDT,N.Y.C.,61761,4693.8
14,2020-04-28 14:00:00,48.160000000000004,46.33,27.88,20.8,5.7,320.0,1018.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,4706.2
15,2020-04-28 15:00:00,48.736000000000004,46.882999999999996,24.68,18.3,7.9,310.0,1018.3,10.5,9.9,Clear,EDT,N.Y.C.,61761,4668.8
16,2020-04-28 16:00:00,49.3696,47.531299999999995,21.81,18.3,9.7,306.0,1017.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,4643.6
17,2020-04-28 17:00:00,50.066559999999996,48.524429999999995,21.11,19.722744044813997,4.4,131.16666666666666,1017.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,4649.6
18,2020-04-28 18:00:00,50.88321599999999,49.636872999999994,25.74,19.37467772068771,3.1,65.0,1017.6,12.0,9.9,Clear,EDT,N.Y.C.,61761,4694.1
19,2020-04-28 19:00:00,59.8,59.8,41.28,19.099677720687716,7.6,118.0,1018.3,12.0,9.9,Clear,EDT,N.Y.C.,61761,4720.8
20,2020-04-28 20:00:00,57.2,57.2,46.72,18.887137435773678,6.1,133.0,1018.4,30.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,4790.7
21,2020-04-28 21:00:00,55.1,55.1,54.55,18.960529615245388,3.4,144.0,1019.3,13.9,9.9,Clear,EDT,N.Y.C.,61761,4787.7
22,2020-04-28 22:00:00,54.1,54.1,61.26,19.160529615245387,3.6,116.0,1019.9,12.0,9.9,Clear,EDT,N.Y.C.,61761,4637.5
23,2020-04-28 23:00:00,51.8,51.8,69.28,18.90825521076399,2.4,11.0,1020.1,12.0,9.9,Clear,EDT,N.Y.C.,61761,4453.0
0,2020-04-29 00:00:00,50.9,50.9,71.67,18.71055723615601,1.9,355.0,1020.5,14.1,9.9,Clear,EDT,N.Y.C.,61761,4215.4
1,2020-04-29 01:00:00,50.5,50.5,73.34,18.877250759432034,3.9,62.0,1020.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,4051.3
2,2020-04-29 02:00:00,50.2,50.2,74.46,19.009009418218675,1.6,42.0,1020.6,10.5,9.9,Clear,EDT,N.Y.C.,61761,3905.1
3,2020-04-29 03:00:00,49.0,49.0,79.46,19.01182873141543,1.6,20.0,1020.4,6.1,9.9,Clear,EDT,N.Y.C.,61761,3816.1
4,2020-04-29 04:00:00,48.3,48.3,82.86,19.014460090399073,1.1,17.0,1020.6,6.1,9.9,Clear,EDT,N.Y.C.,61761,3792.9
5,2020-04-29 05:00:00,48.3,45.8,83.11,19.201444139726327,5.6,46.0,1021.0,77.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,3806.9
6,2020-04-29 06:00:00,48.3,44.5,84.84,19.25964665524656,8.4,58.0,1021.6,83.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,3944.2
7,2020-04-29 07:00:00,48.1,44.3,85.08,19.194243835278115,8.2,66.0,1021.7,92.3,9.2,Overcast,EDT,N.Y.C.,61761,4146.3
8,2020-04-29 08:00:00,48.3,43.9,85.09,19.20453463622586,10.0,57.0,1022.7,93.9,7.9,Overcast,EDT,N.Y.C.,61761,4390.3
9,2020-04-29 09:00:00,47.7,43.7,87.63,18.3,8.6,50.0,1023.4,94.4,7.9,Overcast,EDT,N.Y.C.,61761,4698.1
10,2020-04-29 10:00:00,48.4,43.8,84.77,19.227051133322167,10.8,68.0,1023.3,84.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,4798.5
11,2020-04-29 11:00:00,50.1,50.1,80.88,19.176970903337374,6.9,54.0,1023.7,89.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,4871.6
12,2020-04-29 12:00:00,51.2,51.2,76.92,19.172377806009088,9.0,76.0,1024.2,93.9,9.9,Overcast,EDT,N.Y.C.,61761,4898.3
13,2020-04-29 13:00:00,53.5,53.5,72.64,17.2,8.7,83.0,1023.8,89.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,4893.3
14,2020-04-29 14:00:00,57.3,57.3,62.23,20.8,10.8,71.0,1023.2,93.9,9.9,Overcast,EDT,N.Y.C.,61761,4877.2
15,2020-04-29 15:00:00,56.0,56.0,57.69,19.637577769037147,9.0,120.0,1023.7,93.9,9.9,Overcast,EDT,N.Y.C.,61761,4888.1
16,2020-04-29 16:00:00,55.1,55.1,59.6,20.288785604125458,15.5,106.0,1023.6,93.9,9.9,Overcast,EDT,N.Y.C.,61761,4914.7
17,2020-04-29 17:00:00,54.0,54.0,59.54,20.1,9.7,96.0,1023.5,100.0,9.9,Overcast,EDT,N.Y.C.,61761,4951.1
18,2020-04-29 18:00:00,54.0,54.0,60.14,17.2,8.2,90.0,1023.4,100.0,9.9,Overcast,EDT,N.Y.C.,61761,4989.9
19,2020-04-29 19:00:00,51.5,51.5,77.0,17.2,10.3,106.0,1023.4,93.9,9.2,"Rain, Overcast",EDT,N.Y.C.,61761,4949.7
20,2020-04-29 20:00:00,51.2,51.2,73.01,21.1,9.3,96.0,1023.4,93.9,9.9,Overcast,EDT,N.Y.C.,61761,4963.2
21,2020-04-29 21:00:00,51.0,51.0,69.39,20.6,11.3,88.0,1023.3,93.9,9.9,Overcast,EDT,N.Y.C.,61761,4891.8
22,2020-04-29 22:00:00,51.2,51.2,68.91,19.0,11.7,100.0,1023.2,93.9,9.9,Overcast,EDT,N.Y.C.,61761,4727.5
23,2020-04-29 23:00:00,50.4,50.4,74.02,19.2,11.6,106.0,1023.0,93.9,9.9,Overcast,EDT,N.Y.C.,61761,4514.8
0,2020-04-30 00:00:00,51.4,51.4,68.82,21.9,9.9,106.0,1022.5,93.9,9.9,Overcast,EDT,N.Y.C.,61761,4277.2
1,2020-04-30 01:00:00,51.4,51.4,73.45,19.7,15.2,106.0,1022.3,93.9,9.9,Overcast,EDT,N.Y.C.,61761,4098.1
2,2020-04-30 02:00:00,50.3,50.3,84.66,17.7,9.3,109.0,1021.6,93.9,9.3,"Rain, Overcast",EDT,N.Y.C.,61761,3940.7
3,2020-04-30 03:00:00,50.4,50.4,86.05,27.985000000000003,8.7,102.0,1020.8,93.9,9.4,"Rain, Overcast",EDT,N.Y.C.,61761,3850.1
4,2020-04-30 04:00:00,50.2,50.2,87.85,28.523095238095234,9.0,98.0,1020.4,95.9,5.0,"Rain, Overcast",EDT,N.Y.C.,61761,3825.1
5,2020-04-30 05:00:00,50.2,50.2,90.58,28.55491341991342,6.2,88.0,1020.0,100.0,5.7,"Rain, Overcast",EDT,N.Y.C.,61761,3838.8
6,2020-04-30 06:00:00,49.9,46.0,91.95,18.3,9.9,83.0,1019.7,100.0,6.9,"Rain, Overcast",EDT,N.Y.C.,61761,3962.8
7,2020-04-30 07:00:00,50.2,50.2,92.37,28.79377312081857,9.2,73.0,1019.4,100.0,5.5,Overcast,EDT,N.Y.C.,61761,4146.8
8,2020-04-30 08:00:00,51.7,51.7,91.9,29.298035535401233,7.4,85.0,1018.9,100.0,3.3,Overcast,EDT,N.Y.C.,61761,4426.7
9,2020-04-30 09:00:00,53.1,53.1,93.08,24.6,10.1,140.0,1018.3,95.9,1.6,"Rain, Overcast",EDT,N.Y.C.,61761,4692.5
10,2020-04-30 10:00:00,54.8,54.8,93.3,21.3,12.2,147.0,1017.8,100.0,3.1,"Rain, Overcast",EDT,N.Y.C.,61761,4863.1
11,2020-04-30 11:00:00,56.4,56.4,91.45,31.6,17.7,146.0,1017.5,98.4,4.1,"Rain, Overcast",EDT,N.Y.C.,61761,4949.9
12,2020-04-30 12:00:00,56.5,56.5,91.36,31.3,12.4,140.0,1016.9,98.3,3.4,"Rain, Overcast",EDT,N.Y.C.,61761,5010.9
13,2020-04-30 13:00:00,57.5,57.5,91.12,26.3,14.1,145.0,1016.2,84.9,6.9,Partially cloudy,EDT,N.Y.C.,61761,4944.9
14,2020-04-30 14:00:00,59.1,59.1,83.02,32.9,12.3,146.0,1015.3,84.9,8.7,Partially cloudy,EDT,N.Y.C.,61761,4971.3
15,2020-04-30 15:00:00,59.5,59.5,81.02,36.8,26.0,146.0,1014.4,68.0,8.7,Partially cloudy,EDT,N.Y.C.,61761,4920.4
16,2020-04-30 16:00:00,54.870000000000005,54.48,77.24,34.3,17.2,152.0,1013.5,59.0,9.4,Partially cloudy,EDT,N.Y.C.,61761,4916.0
17,2020-04-30 17:00:00,59.9,59.9,77.17,32.7,13.6,140.0,1012.7,71.3,9.4,Partially cloudy,EDT,N.Y.C.,61761,4907.3
18,2020-04-30 18:00:00,58.5,58.5,80.19,37.2,17.1,130.0,1012.2,83.4,9.2,Partially cloudy,EDT,N.Y.C.,61761,4933.5
19,2020-04-30 19:00:00,58.8,58.8,78.33,30.6,16.9,132.0,1011.1,60.2,8.7,Partially cloudy,EDT,N.Y.C.,61761,4930.0
20,2020-04-30 20:00:00,58.9,58.9,80.91,31.8,16.4,133.0,1010.1,69.3,9.4,Partially cloudy,EDT,N.Y.C.,61761,4924.9
21,2020-04-30 21:00:00,57.5,57.5,87.24,34.5,17.4,125.0,1009.1,83.0,4.2,"Rain, Partially cloudy",EDT,N.Y.C.,61761,4874.8
